step,vehicleID,TimeLoss,AccumulatedWaitingTime
10,0,3.0672844560137005,0.0
10,10,3.2218843383023805,0.0
10,11,3.071337565554875,0.0
10,15,2.8927990398667367,0.0
10,16,2.419424275611476,0.0
10,17,3.033747782818259,0.0
10,19,2.2188183567517963,0.0
10,20,2.6825147976242363,0.0
10,23,2.00271851518111,0.0
10,24,1.6196350641928556,0.0
10,26,1.6395853812575216,0.0
10,27,0.0,0.0
10,32,0.0,0.0
10,33,0.0,0.0
10,4,3.1577269821518588,0.0
20,0,4.008280718497704,0.0
20,10,3.6593793736479587,0.0
20,11,4.282093659195547,0.0
20,15,4.286162857986025,0.0
20,16,2.782356867261421,0.0
20,17,4.3533850507593295,0.0
20,19,2.7955246747488656,0.0
20,20,3.381702514460701,0.0
20,23,2.9310939292266722,0.0
20,24,3.504809639751551,0.0
20,26,3.797097721995985,0.0
20,27,2.952340439960139,0.0
20,32,3.5622732452434795,0.0
20,33,3.0386467203902194,0.0
20,37,2.832441841365955,0.0
20,38,2.607558804946436,0.0
20,4,3.8072607706879324,0.0
20,44,2.7975331300441275,0.0
20,46,3.044999589593851,0.0
20,47,2.8276451718609223,0.0
20,50,1.6030168194919896,0.0
20,52,2.467502454080665,0.0
20,58,0.8288217369214019,0.0
20,59,1.502181499359233,0.0
20,60,1.4627625702214666,0.0
20,63,0.0,0.0
30,0,4.595279256507327,0.0
30,10,4.189868099261569,0.0
30,100,0.0,0.0
30,11,14.011004656835643,7.0
30,15,11.401297450644384,4.0
30,16,4.020019767443704,0.0
30,17,4.8867933149470915,0.0
30,19,10.45444845281433,5.0
30,20,10.16005774544203,4.0
30,23,3.4362495180813406,0.0
30,24,4.300722743631854,0.0
30,26,9.352149016815002,4.0
30,27,3.7052982789595856,0.0
30,32,9.312186697637046,2.0
30,33,7.892742717711504,1.0
30,37,3.4439493909345793,0.0
30,4,4.18748066774537,0.0
30,44,3.2248203999859935,0.0
30,46,3.6615034105390984,0.0
30,47,3.4403541679234557,0.0
30,50,3.0404530516639863,0.0
30,52,3.063788718324521,0.0
30,58,3.3916991364397697,0.0
30,59,2.6233626312473692,0.0
30,60,2.8763353325888557,0.0
30,61,2.7562607100100633,0.0
30,63,2.7481711637840753,0.0
30,64,2.6081910284402636,0.0
30,66,2.5737301019440175,0.0
30,68,3.344317757930673,0.0
30,72,3.628536333967219,0.0
30,84,2.6572790636317785,0.0
30,92,1.5011943785688473,0.0
40,0,5.064595005999618,0.0
40,10,5.502030395813392,0.0
40,100,3.725598732827208,0.0
40,102,3.1828019435874064,0.0
40,103,3.2906935098285675,0.0
40,105,2.8807673630048645,0.0
40,107,3.7218938848695164,0.0
40,109,3.4979777025380954,0.0
40,11,24.011004656835645,17.0
40,113,2.974689248618169,0.0
40,117,2.63930223885319,0.0
40,119,2.372582217353023,0.0
40,120,2.172375993460766,0.0
40,121,2.0887114318006472,0.0
40,123,0.8561520611222908,0.0
40,125,1.542895558632165,0.0
40,126,1.6293919303133086,0.0
40,127,0.8074918063127808,0.0
40,129,0.0,0.0
40,131,0.0,0.0
40,132,0.0,0.0
40,15,16.141261568219694,4.0
40,16,4.575710504416124,0.0
40,19,20.454439103723708,15.0
40,20,13.594285476102327,4.0
40,23,3.9098543491803124,0.0
